Date,Volume,sentiment
2017-07-05,85233500.0,0.1675547494263821
2017-07-06,96622500.0,0.02993257246624696
2017-07-07,70884500.0,0.07540226814162988
2017-07-10,69104500.0,0.07777855211567333
2017-07-11,57797000.0,0.054865497507542965
2017-07-12,51730500.0,-0.011962025316455698
2017-07-13,42972500.0,0.02016797880768469
2017-07-14,28126000.0,0.06323523250942606
2017-07-17,49384500.0,0.12522309767737322
2017-07-18,31868500.0,0.06998723344556679
2017-07-19,31785000.0,0.04257741046831957
2017-07-20,25831000.0,0.03562786563794628
2017-07-21,24508000.0,0.008417166797848619
2017-07-24,43185500.0,0.07031123560535325
2017-07-25,34946000.0,0.1172581073896863
2017-07-26,24104000.0,0.06111825805222032
2017-07-27,41512000.0,0.09857470812016267
2017-07-28,24402000.0,0.13985709366391183
